index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
1383,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/1/31,0,4
1384,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/2/7,2640,5
1385,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/2/14,16915,6
1386,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/2/21,0,7
1387,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/2/28,0,8
1388,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/3/7,0,9
1389,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/3/14,990,10
1390,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/3/21,2640,11
1391,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/3/28,0,12
1392,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/4/4,27609,13
1393,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/4/11,5390,14
1394,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/4/18,21120,15
1395,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/4/25,0,16
1396,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/2,13200,17
1397,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/9,13200,18
1398,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/16,34320,19
1399,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/23,42240,20
1400,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/30,43225,21
1401,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/6/6,2637,22
1402,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/6/13,17159,23
1403,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/6/20,20900,24
1404,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/6/27,18476,25
1405,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/7/4,2640,26
1406,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/7/11,0,27
1407,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/7/18,0,28
1408,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/7/25,5280,29
1409,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/1,6490,30
1410,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/8,0,31
1411,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/15,11990,32
1412,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/22,5057,33
1413,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/29,9350,34
1414,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/9/5,16500,35
1415,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/9/12,9900,36
1416,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/9/19,0,37
1417,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/9/26,8905,38
1418,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/3,0,39
1419,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/10,5278,40
1420,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/17,880,41
1421,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/24,19055,42
1422,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/31,0,43
1423,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/11/7,0,44
1424,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/11/14,0,45
1425,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/11/21,0,46
1426,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/11/28,31677,47
1427,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/12/5,1100,48
1428,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/7/18,14000,0
1429,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/7/25,312000,1
1430,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/1,0,2
1431,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/8,490000,3
1432,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/15,600000,4
1433,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/22,1300000,5
1434,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/29,2300000,6
1435,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/9/5,3300000,7
1436,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/9/12,3000000,8
1437,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/9/19,2700000,9
1438,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/9/26,3400000,10
1439,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/3,1400000,11
1440,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/10,4000000,12
1441,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/17,400000,13
1442,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/24,1000000,14
1443,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/31,1300000,15
1444,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/11/7,0,16
1445,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/11/14,1000000,17
1446,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/11/21,600000,18
1447,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/11/28,500000,19
1448,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/12/5,0,20
1449,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/12/12,2100000,21
1450,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/12/19,1400000,22
1451,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/12/26,1500000,23
1452,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2023/1/2,900000,24
1453,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/7/11,36000,0
1454,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/7/18,122000,1
1455,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/7/25,224000,2
1456,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/1,150000,3
1457,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/8,372000,4
1458,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/15,520000,5
1459,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/22,316000,6
1460,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/29,504000,7
1461,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/9/5,432000,8
1462,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/9/12,288000,9
1463,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/9/19,386000,10
1464,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/9/26,1044000,11
1465,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/3,828000,12
1466,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/10,869080,13
1467,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/17,900000,14
1468,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/24,864000,15
1469,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/31,468000,16
1470,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/11/7,116000,17
1471,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/11/14,191000,18
1472,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/11/21,220000,19
1473,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/11/28,0,20
1474,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/12/5,40000,21
1475,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/12/12,250000,22
1476,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/12/19,864000,23
1477,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/12/26,992000,24
1478,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2023/1/2,936000,25
1479,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/3,480000,0
1480,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/10,1440000,1
1481,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/17,1848000,2
1482,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/24,0,3
1483,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/31,0,4
1484,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/2/7,360000,5
1485,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/2/14,480000,6
1486,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/2/21,864000,7
1487,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/2/28,360000,8
1488,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/3/7,600000,9
1489,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/3/14,552000,10
1490,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/3/21,24000,11
1491,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/3/28,0,12
1492,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/4/4,240000,13
1493,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/4/11,240000,14
1494,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/4/18,1019514,15
1495,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/4/25,0,16
1496,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/2,504000,17
1497,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/9,1200000,18
1498,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/16,240000,19
1499,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/23,744000,20
1500,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/30,480000,21
1501,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/6/6,0,22
1502,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/6/13,480000,23
1503,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/6/20,480000,24
1504,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/6/27,312000,25
1505,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/7/4,480000,26
1506,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/7/11,24000,27
1507,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/7/18,120000,28
1508,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/7/25,96000,29
1509,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/1,192000,30
1510,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/8,402000,31
1511,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/15,504000,32
1512,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/22,48000,33
1513,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/29,240000,34
1514,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/9/5,240000,35
1515,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/9/12,336000,36
1516,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/9/19,150000,37
1517,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/9/26,96000,38
1518,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/3,240000,39
1519,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/10,246000,40
1520,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/17,183253,41
1521,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/24,264000,42
1522,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/31,0,43
1523,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/11/7,0,44
1524,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/11/14,0,45
1525,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/11/21,0,46
1526,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/11/28,0,47
1527,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/12/5,0,48
1528,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/12/12,0,49
1529,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/12/19,0,50
1530,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/12/26,0,51
1531,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2023/1/2,384000,52
1532,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/2/21,49000,0
1533,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/2/28,100000,1
1534,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/3/7,221588,2
1535,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/3/14,136230,3
1536,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/3/21,75865,4
1537,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/3/28,164724,5
1538,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/4/4,110680,6
1539,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/4/11,5545,7
1540,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/4/18,65321,8
1541,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/4/25,7440,9
1542,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/2,0,10
1543,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/9,3780,11
1544,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/16,0,12
1545,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/23,0,13
1546,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/30,0,14
1547,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/6/6,10000,15
1548,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/6/13,137,16
1549,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/6/20,357,17
1550,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/6/27,0,18
1551,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/7/4,0,19
1552,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/7/11,0,20
1553,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/7/18,0,21
1554,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/7/25,0,22
1555,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/1,303504,23
1556,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/8,6180,24
1557,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/15,0,25
1558,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/22,6222,26
1559,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/29,951,27
1560,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/9/5,13958,28
1561,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/9/12,858,29
1562,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/9/19,3574,30
1563,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/9/26,14070,31
1564,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/10/3,1184,32
1565,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/10/10,2517,33
1566,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/10/17,2234,34
1567,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/3,11248,0
1568,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/10,101232,1
1569,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/17,44992,2
1570,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/24,87288,3
1571,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/31,69770,4
1572,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/2/7,134976,5
1573,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/2/14,33744,6
1574,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/2/21,22496,7
1575,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/2/28,11218,8
1576,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/3/7,11248,9
1577,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/3/14,11248,10
