,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
276,276,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022/5/30,31924,5
277,277,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022/6/27,16360,6
278,278,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022/7/25,21898,7
279,279,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022/8/22,23530,8
280,280,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/1/3,720000,0
281,281,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/1/31,700000,1
282,282,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/2/28,800000,2
283,283,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/3/28,600000,3
284,284,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/4/25,1700000,4
285,285,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/5/23,2302500,5
286,286,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/6/20,1300150,6
287,287,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/7/18,500000,7
288,288,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/8/15,310000,8
289,289,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/9/12,1100000,9
290,290,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/10/10,1304000,10
291,291,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/11/7,600000,11
292,292,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022/12/5,726000,12
293,293,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2023/1/2,70000,13
294,294,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/6/27,5000,0
295,295,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/7/25,95000,1
296,296,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/8/22,225000,2
297,297,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/9/19,1366000,3
298,298,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/10/17,2486416,4
299,299,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/11/14,980000,5
300,300,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022/12/12,630000,6
301,301,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2023/1/9,1900000,7
302,302,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/6/27,5000,0
303,303,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/7/25,216320,1
304,304,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/8/22,540540,2
305,305,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/9/19,2411640,3
306,306,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/10/17,3284820,4
307,307,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/11/14,1372140,5
308,308,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022/12/12,1050000,6
309,309,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2023/1/9,2162680,7
310,310,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/6/27,2120,0
311,311,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/7/25,131000,1
312,312,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/8/22,717900,2
313,313,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/9/19,2515000,3
314,314,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/10/17,2025600,4
315,315,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/11/14,429900,5
316,316,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022/12/12,30000,6
317,317,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2023/1/9,160000,7
318,318,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/6/27,6000,0
319,319,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/7/25,172162,1
320,320,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/8/22,1045800,2
321,321,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/9/19,3541600,3
322,322,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/10/17,2236400,4
323,323,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/11/14,422000,5
324,324,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022/12/12,587600,6
325,325,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2023/1/9,1980800,7
326,326,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/1/10,600000,0
327,327,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/2/7,1902000,1
328,328,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/3/7,1800000,2
329,329,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/4/4,1500000,3
330,330,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/5/2,440000,4
331,331,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/5/30,1880000,5
332,332,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/6/27,800000,6
333,333,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/7/25,1360000,7
334,334,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022/8/22,400000,8
335,335,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/1/10,61600,0
336,336,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/2/7,528400,1
337,337,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/3/7,721600,2
338,338,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/4/4,422400,3
339,339,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/5/2,193600,4
340,340,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/5/30,272800,5
341,341,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/6/27,202400,6
342,342,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/7/25,184800,7
343,343,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022/8/22,106000,8
344,344,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/1/3,8000,0
345,345,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/1/31,63638,1
346,346,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/2/28,270839,2
347,347,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/3/28,59710,3
348,348,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/4/25,36240,4
349,349,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/5/23,1054316,5
350,350,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/6/20,168633,6
351,351,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/7/18,64953,7
352,352,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/8/15,205762,8
353,353,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/9/12,18000,9
354,354,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022/10/10,18000,10
355,355,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/1/3,10320,0
356,356,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/1/31,0,1
357,357,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/2/28,0,2
358,358,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/3/28,0,3
359,359,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/4/25,0,4
360,360,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/5/23,0,5
361,361,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/6/20,0,6
362,362,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/7/18,0,7
363,363,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/8/15,120,8
364,364,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/9/12,103680,9
365,365,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/10/10,118800,10
366,366,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/11/7,62280,11
367,367,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022/12/5,12480,12
368,368,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2023/1/2,82320,13
369,369,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/1/24,30000,0
370,370,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/2/21,0,1
371,371,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/3/21,125000,2
372,372,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/4/18,164000,3
373,373,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/5/16,155000,4
374,374,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/6/13,85000,5
375,375,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/7/11,390000,6
376,376,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/8/8,660095,7
377,377,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/9/5,3330000,8
378,378,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/10/3,2280000,9
379,379,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/10/31,1670000,10
380,380,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/11/28,0,11
381,381,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022/12/26,0,12
382,382,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2023/1/23,150000,13
383,383,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/1/3,60,0
384,384,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/1/31,23529,1
385,385,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/2/28,71346,2
386,386,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/3/28,36796,3
387,387,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/4/25,11500,4
388,388,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/5/23,34076,5
389,389,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/6/20,16905,6
390,390,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/7/18,5664,7
391,391,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/8/15,56526,8
392,392,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/9/12,22000,9
393,393,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/10/10,0,10
394,394,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022/11/7,11500,11
395,395,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/7/4,9900,0
396,396,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/8/1,310124,1
397,397,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/8/29,713400,2
398,398,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/9/26,2721400,3
399,399,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/10/24,1768500,4
400,400,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/11/21,759010,5
401,401,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022/12/19,450265,6
402,402,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2023/1/16,1385100,7
403,403,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022/8/15,149600,0
404,404,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022/9/12,1404800,1
405,405,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022/10/10,1568400,2
406,406,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022/11/7,599400,3
407,407,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022/12/5,1403200,4
408,408,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2023/1/2,1165936,5
409,409,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/1/3,10560,0
410,410,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/1/31,87120,1
411,411,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/2/28,19555,2
412,412,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/3/28,3630,3
413,413,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/4/25,54119,4
414,414,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/5/23,102960,5
415,415,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/6/20,83921,6
416,416,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/7/18,21116,7
417,417,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/8/15,23760,8
418,418,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/9/12,40807,9
419,419,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/10/10,14183,10
420,420,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/11/7,19935,11
421,421,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022/12/5,32777,12
422,422,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/7/18,14000,0
423,423,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/8/15,1402000,1
424,424,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/9/12,9900000,2
425,425,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/10/10,11500000,3
426,426,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/11/7,2700000,4
427,427,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022/12/5,2100000,5
428,428,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2023/1/2,5900000,6
429,429,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/7/11,36000,0
430,430,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/8/8,868000,1
431,431,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/9/5,1772000,2
432,432,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/3,2546000,3
433,433,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/10/31,3101080,4
434,434,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/11/28,527000,5
435,435,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022/12/26,2146000,6
436,436,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2023/1/23,936000,7
437,437,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/3,480000,0
438,438,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/1/31,3288000,1
439,439,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/2/28,2064000,2
440,440,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/3/28,1176000,3
441,441,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/4/25,1499514,4
442,442,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/5/23,2688000,5
443,443,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/6/20,1440000,6
444,444,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/7/18,936000,7
445,445,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/8/15,1194000,8
446,446,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/9/12,864000,9
447,447,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/10/10,732000,10
448,448,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/11/7,447253,11
449,449,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022/12/5,0,12
450,450,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2023/1/2,384000,13
451,451,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/2/21,49000,0
452,452,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/3/21,533683,1
453,453,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/4/18,346270,2
454,454,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/5/16,11220,3
455,455,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/6/13,10137,4
456,456,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/7/11,357,5
457,457,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/8/8,309684,6
458,458,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/9/5,21131,7
459,459,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/10/3,19686,8
460,460,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022/10/31,4751,9
461,461,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/3,11248,0
462,462,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/1/31,303282,1
463,463,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/2/28,202434,2
464,464,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/3/28,157472,3
465,465,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/4/25,146160,4
466,466,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/5/23,67488,5
