,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
397,397,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-11-21,782640,7
398,398,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-12-12,600000,8
399,399,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2023-01-02,2162680,9
400,400,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-06-27,2120,0
401,401,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-07-18,91000,1
402,402,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-08-08,280000,2
403,403,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-08-29,1007900,3
404,404,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-09-19,1985000,4
405,405,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-10-10,1545600,5
406,406,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-10-31,844000,6
407,407,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-11-21,65900,7
408,408,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-12-12,30000,8
409,409,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2023-01-02,160000,9
410,410,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-06-27,6000,0
411,411,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-07-18,167162,1
412,412,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-08-08,260400,2
413,413,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-08-29,1503600,3
414,414,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-09-19,2828400,4
415,415,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-10-10,2236400,5
416,416,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-10-31,250000,6
417,417,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-11-21,367200,7
418,418,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2022-12-12,392400,8
419,419,b44d54cbf91dca39e00e2037dcc8a5c6,5c13d148c07a7f194530922ae813905d,EVMI2ZZ,2023-01-02,1980800,9
420,420,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-01-10,600000,0
421,421,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-01-31,1902000,1
422,422,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-02-21,600000,2
423,423,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-03-14,1400000,3
424,424,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-04-04,1300000,4
425,425,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-04-25,280000,5
426,426,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-05-16,600000,6
427,427,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-06-06,1580000,7
428,428,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-06-27,660000,8
429,429,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-07-18,740000,9
430,430,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-08-08,820000,10
431,431,b44d54cbf91dca39e00e2037dcc8a5c6,6448a4d7658a92072b052abac7289448,EVMI2ZZ,2022-08-29,200000,11
432,432,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-01-10,61600,0
433,433,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-01-31,377600,1
434,434,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-02-21,511600,2
435,435,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-03-14,457600,3
436,436,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-04-04,325600,4
437,437,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-04-25,149600,5
438,438,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-05-16,61600,6
439,439,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-06-06,272800,7
440,440,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-06-27,184800,8
441,441,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-07-18,123200,9
442,442,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-08-08,158800,10
443,443,b44d54cbf91dca39e00e2037dcc8a5c6,6719489b1dc9f808e41ae2640f947421,EVMI2ZZ,2022-08-29,8800,11
444,444,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-01-03,8000,0
445,445,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-01-24,0,1
446,446,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-02-14,280701,2
447,447,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-03-07,83426,3
448,448,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-03-28,30060,4
449,449,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-04-18,36240,5
450,450,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-05-09,0,6
451,451,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-05-30,1196946,7
452,452,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-06-20,26003,8
453,453,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-07-11,64953,9
454,454,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-08-01,177712,10
455,455,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-08-22,28050,11
456,456,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-09-12,18000,12
457,457,b44d54cbf91dca39e00e2037dcc8a5c6,6c587ba8d61116973403fabac4ff4431,EVMI2HG,2022-10-03,18000,13
458,458,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-01-03,10320,0
459,459,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-01-24,0,1
460,460,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-02-14,0,2
461,461,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-03-07,0,3
462,462,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-03-28,0,4
463,463,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-04-18,0,5
464,464,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-05-09,0,6
465,465,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-05-30,0,7
466,466,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-06-20,0,8
467,467,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-07-11,0,9
468,468,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-08-01,0,10
469,469,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-08-22,7200,11
470,470,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-09-12,96600,12
471,471,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-10-03,89640,13
472,472,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-10-24,79920,14
473,473,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-11-14,11520,15
474,474,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-12-05,12480,16
475,475,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2022-12-26,47760,17
476,476,b44d54cbf91dca39e00e2037dcc8a5c6,71e25d94ef997399918cf468c3a4ceea,EVMI2ZZ,2023-01-16,34560,18
477,477,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-01-24,30000,0
478,478,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-02-14,0,1
479,479,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-03-07,50000,2
480,480,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-03-28,105000,3
481,481,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-04-18,134000,4
482,482,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-05-09,150000,5
483,483,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-05-30,60000,6
484,484,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-06-20,110000,7
485,485,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-07-11,310000,8
486,486,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-08-01,290095,9
487,487,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-08-22,1620000,10
488,488,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-09-12,2780000,11
489,489,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-10-03,1580000,12
490,490,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-10-24,1520000,13
491,491,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-11-14,150000,14
492,492,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-12-05,0,15
493,493,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2022-12-26,0,16
494,494,b44d54cbf91dca39e00e2037dcc8a5c6,742f0fc01f9190e047c7620f5bb0e557,EVMI2ZZ,2023-01-16,150000,17
495,495,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-01-03,60,0
496,496,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-01-24,13791,1
497,497,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-02-14,46644,2
498,498,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-03-07,39132,3
499,499,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-03-28,32104,4
500,500,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-04-18,11500,5
501,501,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-05-09,14076,6
502,502,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-05-30,27905,7
503,503,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-06-20,9000,8
504,504,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-07-11,5164,9
505,505,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-08-01,30803,10
506,506,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-08-22,48223,11
507,507,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-09-12,0,12
508,508,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-10-03,0,13
509,509,b44d54cbf91dca39e00e2037dcc8a5c6,7a1fdf5f3df9774fc0f39a24d7982a46,EVMI2ZZ,2022-10-24,11500,14
510,510,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-07-04,9900,0
511,511,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-07-25,280124,1
512,512,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-08-15,315900,2
513,513,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-09-05,825300,3
514,514,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-09-26,2323600,4
515,515,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-10-17,1567800,5
516,516,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-11-07,221400,6
517,517,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-11-28,738310,7
518,518,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2022-12-19,450265,8
519,519,b44d54cbf91dca39e00e2037dcc8a5c6,a383c726b652f373d98fab1d1f87af5c,EVMI2ZZ,2023-01-09,1385100,9
520,520,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-08-15,149600,0
521,521,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-09-05,484800,1
522,522,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-09-26,1750000,2
523,523,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-10-17,1278800,3
524,524,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-11-07,59000,4
525,525,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-11-28,1313200,5
526,526,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2022-12-19,604800,6
527,527,b44d54cbf91dca39e00e2037dcc8a5c6,aa8dd9a7d9afeade6ee8a35a84409524,EVMI2ZZ,2023-01-09,651136,7
528,528,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-01-03,10560,0
529,529,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-01-24,87120,1
530,530,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-02-14,19555,2
531,531,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-03-07,0,3
532,532,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-03-28,3630,4
533,533,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-04-18,54119,5
534,534,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-05-09,26400,6
535,535,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-05-30,119785,7
536,536,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-06-20,40696,8
537,537,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-07-11,21116,9
538,538,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-08-01,11770,10
539,539,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-08-22,17047,11
540,540,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-09-12,35750,12
541,541,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-10-03,8905,13
542,542,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-10-24,25213,14
543,543,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-11-14,0,15
544,544,b44d54cbf91dca39e00e2037dcc8a5c6,ab92ba8c0d09985a961e52ef0945d713,EVMI2ZZ,2022-12-05,32777,16
545,545,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-07-18,14000,0
546,546,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-08-08,802000,1
547,547,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-08-29,4200000,2
548,548,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-09-19,9000000,3
549,549,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-10-10,8800000,4
550,550,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-10-31,2700000,5
551,551,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-11-21,1600000,6
552,552,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2022-12-12,2600000,7
553,553,b44d54cbf91dca39e00e2037dcc8a5c6,b33f6e8aa2737ff091fa24bc20797193,EVMI2ZZ,2023-01-02,3800000,8
554,554,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-07-11,36000,0
555,555,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-08-01,496000,1
556,556,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-08-22,1208000,2
557,557,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-09-12,1224000,3
558,558,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-10-03,2258000,4
559,559,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-10-24,2633080,5
560,560,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-11-14,775000,6
561,561,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-12-05,260000,7
562,562,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2022-12-26,2106000,8
563,563,b44d54cbf91dca39e00e2037dcc8a5c6,b56c947320386bd31fb8f1d64a7b1e08,EVMI2ZZ,2023-01-16,936000,9
564,564,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-01-03,480000,0
565,565,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-01-24,3288000,1
566,566,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-02-14,840000,2
567,567,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-03-07,1824000,3
568,568,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-03-28,576000,4
569,569,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-04-18,1499514,5
570,570,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-05-09,1704000,6
571,571,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-05-30,1464000,7
572,572,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-06-20,960000,8
573,573,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-07-11,816000,9
574,574,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-08-01,408000,10
575,575,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-08-22,954000,11
576,576,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-09-12,816000,12
577,577,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-10-03,486000,13
578,578,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-10-24,693253,14
579,579,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-11-14,0,15
580,580,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-12-05,0,16
581,581,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2022-12-26,0,17
582,582,b44d54cbf91dca39e00e2037dcc8a5c6,ba767d7118b50dee1234c54057446351,EVMI2ZZ,2023-01-16,384000,18
583,583,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-02-21,49000,0
584,584,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-03-14,457818,1
585,585,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-04-04,351269,2
586,586,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-04-25,78306,3
587,587,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-05-16,3780,4
588,588,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-06-06,10000,5
589,589,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-06-27,494,6
