,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
407,407,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-11-14,161200,10
408,408,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-11-28,230000,11
409,409,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-12-12,769200,12
410,410,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2022-12-26,1800400,13
411,411,b44d54cbf91dca39e00e2037dcc8a5c6,0f87a196a6c0ac2eec7b9255afe9fe25,EVMI2ZZ,2023-01-09,590438,14
412,412,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-06-27,12000,0
413,413,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-07-11,720,1
414,414,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-07-25,394000,2
415,415,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-08-08,442000,3
416,416,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-08-22,516000,4
417,417,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-09-05,2024000,5
418,418,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-09-19,1260000,6
419,419,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-10-03,3110000,7
420,420,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-10-17,4313000,8
421,421,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-10-31,1907000,9
422,422,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-11-14,810000,10
423,423,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-11-28,422000,11
424,424,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-12-12,2182000,12
425,425,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2022-12-26,4059000,13
426,426,b44d54cbf91dca39e00e2037dcc8a5c6,10c89e9c6b04170e0aeaa1e19efb5b45,EVMI2ZZ,2023-01-09,1677000,14
427,427,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-01-10,500000,0
428,428,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-01-24,600000,1
429,429,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-02-07,800000,2
430,430,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-02-21,1500000,3
431,431,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-03-07,1300000,4
432,432,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-03-21,700000,5
433,433,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-04-04,600000,6
434,434,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-04-18,260000,7
435,435,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-05-02,260000,8
436,436,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-05-16,260000,9
437,437,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-05-30,1000000,10
438,438,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-06-13,200000,11
439,439,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-06-27,400000,12
440,440,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-07-11,440000,13
441,441,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-07-25,520000,14
442,442,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-08-08,160000,15
443,443,b44d54cbf91dca39e00e2037dcc8a5c6,1c6f70985e2e640ff0d4121a607827de,EVMI2ZZ,2022-08-22,206000,16
444,444,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-07-25,2360,0
445,445,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-08-08,364202,1
446,446,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-08-22,536626,2
447,447,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-09-05,457803,3
448,448,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-09-19,276527,4
449,449,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-10-03,193444,5
450,450,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-10-17,184686,6
451,451,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-10-31,577337,7
452,452,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-11-14,78540,8
453,453,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-11-28,162960,9
454,454,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-12-12,27,10
455,455,b44d54cbf91dca39e00e2037dcc8a5c6,33334a8f91deb5664ae8708fc50be339,EVMI2ZZ,2022-12-26,62577,11
456,456,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-01-10,7875,0
457,457,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-01-24,28987,1
458,458,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-02-07,4970,2
459,459,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-02-21,1515,3
460,460,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-03-07,7115,4
461,461,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-03-21,685,5
462,462,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-04-04,2785,6
463,463,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-04-18,3026,7
464,464,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-05-02,25883,8
465,465,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-05-16,23225,9
466,466,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-05-30,16505,10
467,467,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-06-13,23850,11
468,468,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-06-27,6485,12
469,469,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-07-11,222,13
470,470,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-07-25,25790,14
471,471,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-08-08,45446,15
472,472,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-08-22,0,16
473,473,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-09-05,34786,17
474,474,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-09-19,4325,18
475,475,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-10-03,2413,19
476,476,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-10-17,0,20
477,477,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-10-31,814,21
478,478,b44d54cbf91dca39e00e2037dcc8a5c6,33a2e7500e047e14a133116d702373fb,EVMI2ZZ,2022-11-14,38700,22
479,479,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-07-18,6365,0
480,480,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-08-01,3600,1
481,481,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-08-15,400378,2
482,482,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-08-29,486000,3
483,483,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-09-12,957200,4
484,484,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-09-26,960000,5
485,485,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-10-10,763200,6
486,486,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-10-24,935200,7
487,487,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-11-07,50400,8
488,488,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-11-21,907200,9
489,489,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-12-05,190800,10
490,490,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2022-12-19,1197200,11
491,491,b44d54cbf91dca39e00e2037dcc8a5c6,3f9025b2e9710ff0db9f1aef1c15d9b1,EVMI2ZZ,2023-01-02,745200,12
492,492,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-06-27,5200,0
493,493,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-07-11,40200,1
494,494,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-07-25,253800,2
495,495,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-08-08,329800,3
496,496,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-08-22,939600,4
497,497,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-09-05,1760600,5
498,498,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-09-19,2558600,6
499,499,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-10-03,1941481,7
500,500,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-10-17,1511600,8
501,501,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-10-31,963600,9
502,502,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-11-14,61200,10
503,503,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-11-28,111200,11
504,504,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-12-12,630000,12
505,505,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2022-12-26,1710200,13
506,506,b44d54cbf91dca39e00e2037dcc8a5c6,3f9cbb1c9cb67b8b326c6d18d3cab7e5,EVMI2ZZ,2023-01-09,1131600,14
507,507,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-01-10,10853,0
508,508,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-01-24,2090,1
509,509,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-02-07,32245,2
510,510,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-02-21,33472,3
511,511,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-03-07,26890,4
512,512,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-03-21,24177,5
513,513,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-04-04,19383,6
514,514,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-04-18,16696,7
515,515,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-05-02,3698,8
516,516,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-05-16,13594,9
517,517,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-05-30,18330,10
518,518,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-06-13,12360,11
519,519,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-06-27,4000,12
520,520,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-07-11,18398,13
521,521,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-07-25,3500,14
522,522,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-08-08,15244,15
523,523,b44d54cbf91dca39e00e2037dcc8a5c6,3ff94d59e675985ec342493a1e219b19,EVMI2ZZ,2022-08-22,8286,16
524,524,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-01-03,720000,0
525,525,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-01-17,300000,1
526,526,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-01-31,400000,2
527,527,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-02-14,600000,3
528,528,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-02-28,200000,4
529,529,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-03-14,600000,5
530,530,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-03-28,0,6
531,531,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-04-11,500000,7
532,532,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-04-25,1200000,8
533,533,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-05-09,1102400,9
534,534,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-05-23,1200100,10
535,535,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-06-06,800150,11
536,536,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-06-20,500000,12
537,537,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-07-04,300000,13
538,538,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-07-18,200000,14
539,539,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-08-01,200000,15
540,540,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-08-15,110000,16
541,541,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-08-29,500000,17
542,542,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-09-12,600000,18
543,543,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-09-26,704000,19
544,544,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-10-10,600000,20
545,545,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-10-24,600000,21
546,546,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-11-07,0,22
547,547,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-11-21,708000,23
548,548,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-12-05,18000,24
549,549,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2022-12-19,0,25
550,550,b44d54cbf91dca39e00e2037dcc8a5c6,42928da149e5daa598bef7c1a44e3eb6,EVMI2ZZ,2023-01-02,70000,26
551,551,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-06-27,5000,0
552,552,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-07-11,10000,1
553,553,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-07-25,85000,2
554,554,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-08-08,10000,3
555,555,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-08-22,215000,4
556,556,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-09-05,550000,5
557,557,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-09-19,816000,6
558,558,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-10-03,1038416,7
559,559,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-10-17,1448000,8
560,560,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-10-31,330000,9
561,561,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-11-14,650000,10
562,562,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-11-28,300000,11
563,563,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-12-12,330000,12
564,564,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2022-12-26,1450000,13
565,565,b44d54cbf91dca39e00e2037dcc8a5c6,4a2a52c4f2a0828ae302c0f25af1eadf,EVMI2ZZ,2023-01-09,450000,14
566,566,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-06-27,5000,0
567,567,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-07-11,0,1
568,568,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-07-25,216320,2
569,569,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-08-08,124740,3
570,570,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-08-22,415800,4
571,571,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-09-05,1413720,5
572,572,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-09-19,997920,6
573,573,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-10-03,1330560,7
574,574,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-10-17,1954260,8
575,575,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-10-31,1039500,9
576,576,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-11-14,332640,10
577,577,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-11-28,450000,11
578,578,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-12-12,600000,12
579,579,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2022-12-26,1472140,13
580,580,b44d54cbf91dca39e00e2037dcc8a5c6,4b0ea7ac7d55720a2f4d768ff171d58d,EVMI2ZZ,2023-01-09,690540,14
581,581,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-06-27,2120,0
582,582,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-07-11,26000,1
583,583,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-07-25,105000,2
584,584,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-08-08,240000,3
585,585,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-08-22,477900,4
586,586,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-09-05,1350000,5
587,587,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-09-19,1165000,6
588,588,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-10-03,1065600,7
589,589,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-10-17,960000,8
590,590,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-10-31,364000,9
591,591,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-11-14,65900,10
592,592,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-11-28,30000,11
593,593,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-12-12,0,12
594,594,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2022-12-26,40000,13
595,595,b44d54cbf91dca39e00e2037dcc8a5c6,56c9014e9b41f5cf4663685f219a2089,EVMI2ZZ,2023-01-09,120000,14
